Tiempo;Abs;patogeno;Probiotico;Muestra
11;0.3447;E.coli;;HECES
11; 0.1659 ;E.coli;M10;HECES
11;0.1597;E.coli;;HECES
11;0.2846;E.coli;;HECES
11; 0.1807 ;E.coli;M11;LECHE
11;0.1752;E.coli;;LECHE
11;0.1945;E.coli;;LECHE
11; 0.1865 ;E.coli;M12;LECHE
11;0.1812;E.coli;;LECHE
11;0.1736;E.coli;;LECHE
11; 0.2401 ;E.coli;M13;HECES
11;0.2281;E.coli;;HECES
11;0.2374;E.coli;;HECES
11; 0.1685 ;E.coli;M14;HECES
11;0.1631;E.coli;;HECES
11;0.3030;E.coli;;HECES
11; 0.1211  ;E.coli;M15;LECHE
11;0.1185;E.coli;;LECHE
11;0.3031;E.coli;;LECHE
11; 0.1806 ;E.coli;M16;HECES
11;0.1848;E.coli;;HECES
11;0.1893;E.coli;;HECES
11; 0.1801 ;E.coli;M17;HECES
11;0.1799;E.coli;;HECES
11;0.2429;E.coli;;HECES
11; 0.1601 ;E.coli;M18;HECES
11;0.1667;E.coli;;HECES
11;0.1552;E.coli;;HECES
11; 0.1719 ;E.coli;M19;HECES
11;0.1750;E.coli;;HECES
11;0.3096;E.coli;;HECES
11; 0.1724 ;E.coli;M20;HECES
11;0.1723;E.coli;;HECES
11;0.1626;E.coli;;HECES
11; 0.1775 ;E.coli;M21;LECHE
11;0.1829;E.coli;;LECHE
11;0.1831;E.coli;;LECHE
11; 0.6511 ;E.coli;M22;HECES
11;0.4377;E.coli;;HECES
11;0.6876;E.coli;;HECES
11; 0.1864 ;E.coli;M23;LECHE
11;0.4377;E.coli;;LECHE
11;0.7332;E.coli;;LECHE
11; 0.2433  ;E.coli;M24;LECHE
11;0.2449;E.coli;;LECHE
11;0.2412;E.coli;;LECHE
11; 0.1159 ;E.coli;M25;HECES
11;0.1222;E.coli;;HECES
11;0.1221;E.coli;;HECES
11; 0.1268 ;E.coli;M26;HECES
11;0.1267;E.coli;;HECES
11;0.1300;E.coli;;HECES
11; 0.1224 ;E.coli;M27;LECHE
11;0.1260;E.coli;;LECHE
11;0.1235;E.coli;;LECHE
11; 0.1331 ;E.coli;M28;LECHE
11;0.1220;E.coli;;LECHE
11;0.1225;E.coli;;LECHE
11; 0.1738 ;E.coli;M29;HECES
11;0.1793;E.coli;;HECES
11;0.1776;E.coli;;HECES
11; 0.1833 ;E.coli;M30;LECHE
11;0.1918;E.coli;;LECHE
11;0.1959;E.coli;;LECHE
11; 0.1549 ;E.coli;M31;HECES
11;0.1632;E.coli;;HECES
11;0.1562;E.coli;;HECES
11; 0.1595  ;E.coli;M32;LECHE
11;0.1587;E.coli;;LECHE
11;0.1491;E.coli;;LECHE
11; 0.2096  ;E.coli;M33;LECHE
11;0.2103;E.coli;;LECHE
11;0.2088;E.coli;;LECHE
11; 0.1598 ;E.coli;M34;LECHE
11;0.1641;E.coli;;LECHE
11;0.1617;E.coli;;LECHE
12; 0.1557 ;E.coli;M1;HECES
12;0.1567;E.coli;;HECES
12;0.1983;E.coli;;HECES
12; 0.1442 ;E.coli;M2;HECES
12;0.1417;E.coli;;HECES
12;0.1923;E.coli;;HECES
12; 0.1492 ;E.coli;M3;HECES
12;0.1536;E.coli;;HECES
12;0.1831;E.coli;;HECES
12; 0.1507 ;E.coli;M4;HECES
12;0.1471;E.coli;;HECES
12;0.1603;E.coli;;HECES
12; 0.1557 ;E.coli;M5;LECHE
12;0.1482;E.coli;;LECHE
12;0.1641;E.coli;;LECHE
12; 0.1557 ;E.coli;M6;LECHE
12;0.1448;E.coli;;LECHE
12;0.1534;E.coli;;LECHE
12; 0.1733 ;E.coli;M7;HECES
12;0.1634;E.coli;;HECES
12;0.1781;E.coli;;HECES
12; 0.1591 ;E.coli;M8;LECHE
12;0.1446;E.coli;;LECHE
12;0.2235;E.coli;;LECHE
12; 0.1714 ;E.coli;M9;HECES
12;0.1689;E.coli;;HECES
12;0.3519;E.coli;;HECES
12; 0.1644 ;E.coli;M10;HECES
12;0.1640;E.coli;;HECES
12;0.2907;E.coli;;HECES
12; 0.1800 ;E.coli;M11;LECHE
12;0.1749;E.coli;;LECHE
12;0.1979;E.coli;;LECHE
12; 0.1862 ;E.coli;M12;LECHE
12;0.1819;E.coli;;LECHE
12;0.1745;E.coli;;LECHE
12; 0.2419 ;E.coli;M13;HECES
12;0.2296;E.coli;;HECES
12;0.2378;E.coli;;HECES
12; 0.1682 ;E.coli;M14;HECES
12;0.1631;E.coli;;HECES
12;0.3222;E.coli;;HECES
12; 0.1236 ;E.coli;M15;LECHE
12;0.1194;E.coli;;LECHE
12;0.3087;E.coli;;LECHE
12; 0.1809 ;E.coli;M16;HECES
12;0.1848;E.coli;;HECES
12;0.1913;E.coli;;HECES
12; 0.1794  ;E.coli;M17;HECES
12;0.1801;E.coli;;HECES
12;0.2478;E.coli;;HECES
12; 0.1629 ;E.coli;M18;HECES
12;0.1681;E.coli;;HECES
12;0.1547;E.coli;;HECES
12; 0.1714 ;E.coli;M19;HECES
12;0.1721;E.coli;;HECES
12;0.3299;E.coli;;HECES
12; 0.1718 ;E.coli;M20;HECES
12;0.1718;E.coli;;HECES
12;0.1649;E.coli;;HECES
12; 0.1775 ;E.coli;M21;LECHE
12;0.1826;E.coli;;LECHE
12;0.1861;E.coli;;LECHE
12; 0.6697  ;E.coli;M22;HECES
12;0.4877;E.coli;;HECES
12;0.6972;E.coli;;HECES
12; 0.1851 ;E.coli;M23;LECHE
12;0.4877;E.coli;;LECHE
12;0.7392;E.coli;;LECHE
12; 0.2426 ;E.coli;M24;LECHE
12;0.2427;E.coli;;LECHE
12;0.2448;E.coli;;LECHE
12; 0.1171 ;E.coli;M25;HECES
12;0.1238;E.coli;;HECES
12;0.1222;E.coli;;HECES
12; 0.1275 ;E.coli;M26;HECES
12;0.1279;E.coli;;HECES
12;0.1320;E.coli;;HECES
12; 0.1235  ;E.coli;M27;LECHE
12;0.1254;E.coli;;LECHE
12;0.1240;E.coli;;LECHE
12; 0.1347 ;E.coli;M28;LECHE
12;0.1219;E.coli;;LECHE
12;0.1230;E.coli;;LECHE
12; 0.1729 ;E.coli;M29;HECES
12;0.1785;E.coli;;HECES
12;0.1804;E.coli;;HECES
12; 0.1830 ;E.coli;M30;LECHE
12;0.1923;E.coli;;LECHE
12;0.1991;E.coli;;LECHE
12; 0.1567  ;E.coli;M31;HECES
12;0.1660;E.coli;;HECES
12;0.1578;E.coli;;HECES
12; 0.1614 ;E.coli;M32;LECHE
12;0.1602;E.coli;;LECHE
12;0.1484;E.coli;;LECHE
12; 0.2119 ;E.coli;M33;LECHE
12;0.2115;E.coli;;LECHE
12;0.2095;E.coli;;LECHE
12; 0.1602 ;E.coli;M34;LECHE
12;0.1667;E.coli;;LECHE
12;0.1636;E.coli;;LECHE
13; 0.1551 ;E.coli;M1;HECES
13;0.1564;E.coli;;HECES
13;0.2044;E.coli;;HECES
13; 0.1461 ;E.coli;M2;HECES
13;0.1410;E.coli;;HECES
13;0.1963;E.coli;;HECES
13; 0.1496 ;E.coli;M3;HECES
13;0.1541;E.coli;;HECES
13;0.1827;E.coli;;HECES
13;  0.1513 ;E.coli;M4;HECES
13;0.1473;E.coli;;HECES
13;0.1608;E.coli;;HECES
13; 0.1560 ;E.coli;M5;LECHE
13;0.1493;E.coli;;LECHE
13;0.1653;E.coli;;LECHE
13; 0.1561 ;E.coli;M6;LECHE
13;0.1454;E.coli;;LECHE
13;0.1560;E.coli;;LECHE
13; 0.1734 ;E.coli;M7;HECES
13;0.1633;E.coli;;HECES
13;0.1810;E.coli;;HECES
13; 0.1626 ;E.coli;M8;LECHE
13;0.1448;E.coli;;LECHE
13;0.2242;E.coli;;LECHE
13; 0.1745 ;E.coli;M9;HECES
13;0.1691;E.coli;;HECES
13;0.3615;E.coli;;HECES
13;  0.1650 ;E.coli;M10;HECES
13;0.1643;E.coli;;HECES
13;0.2978;E.coli;;HECES
13; 0.1813 ;E.coli;M11;LECHE
13;0.1758;E.coli;;LECHE
13;0.2020;E.coli;;LECHE
13; 0.1861 ;E.coli;M12;LECHE
13;0.1814;E.coli;;LECHE
13;0.1766;E.coli;;LECHE
13;0.2279  ;E.coli;M13;HECES
13;0.2385;E.coli;;HECES
13;0.2416;E.coli;;HECES
13; 0.1693 ;E.coli;M14;HECES
13;0.1635;E.coli;;HECES
13;0.3399;E.coli;;HECES
13; 0.1218 ;E.coli;M15;LECHE
13;0.1202;E.coli;;LECHE
13;0.3145;E.coli;;LECHE
13; 0.1828 ;E.coli;M16;HECES
13;0.1847;E.coli;;HECES
13;0.1944;E.coli;;HECES
13; 0.1803 ;E.coli;M17;HECES
13;0.1800;E.coli;;HECES
13;0.2541;E.coli;;HECES
13; 0.1605 ;E.coli;M18;HECES
13;0.1688;E.coli;;HECES
13;0.1558;E.coli;;HECES
13; 0.1728 ;E.coli;M19;HECES
13;0.1736;E.coli;;HECES
13;0.3420;E.coli;;HECES
13; 0.1739 ;E.coli;M20;HECES
13;0.1731;E.coli;;HECES
13;0.1675;E.coli;;HECES
13; 0.1770 ;E.coli;M21;LECHE
13;0.1825;E.coli;;LECHE
13;0.1905;E.coli;;LECHE
13; 0.6797 ;E.coli;M22;HECES
13;0.5378;E.coli;;HECES
13;0.7075;E.coli;;HECES
13; 0.1850  ;E.coli;M23;LECHE
13;0.5378;E.coli;;LECHE
13;0.7501;E.coli;;LECHE
13; 0.2438 ;E.coli;M24;LECHE
13;0.2461;E.coli;;LECHE
13;0.2471;E.coli;;LECHE
13; 0.1183 ;E.coli;M25;HECES
13;0.1225;E.coli;;HECES
13;0.1242;E.coli;;HECES
13; 0.1285 ;E.coli;M26;HECES
13;0.1292;E.coli;;HECES
13;0.1322;E.coli;;HECES
13; 0.1242 ;E.coli;M27;LECHE
13;0.1266;E.coli;;LECHE
13;0.1233;E.coli;;LECHE
13; 0.1377 ;E.coli;M28;LECHE
13;0.1235;E.coli;;LECHE
13;0.1247;E.coli;;LECHE
13; 0.1732 ;E.coli;M29;HECES
13;0.1784;E.coli;;HECES
13;0.1813;E.coli;;HECES
13; 0.1832 ;E.coli;M30;LECHE
13;0.1922;E.coli;;LECHE
13;0.2010;E.coli;;LECHE
13; 0.1605 ;E.coli;M31;HECES
13;0.1697;E.coli;;HECES
13;0.1601;E.coli;;HECES
13; 0.1648  ;E.coli;M32;LECHE
13;0.1631;E.coli;;LECHE
13;0.1507;E.coli;;LECHE
13; 0.2143 ;E.coli;M33;LECHE
13;0.2125;E.coli;;LECHE
13;0.2109;E.coli;;LECHE
13; 0.1630  ;E.coli;M34;LECHE
13;0.1723;E.coli;;LECHE
13;0.1667;E.coli;;LECHE
14; 0.1552 ;E.coli;M1;HECES
14;0.1572;E.coli;;HECES
14;0.2101;E.coli;;HECES
14; 0.1465 ;E.coli;M2;HECES
14;0.1416;E.coli;;HECES
14;0.1991;E.coli;;HECES
14; 0.1493 ;E.coli;M3;HECES
14;0.1534;E.coli;;HECES
14;0.1849;E.coli;;HECES
14; 0.1498  ;E.coli;M4;HECES
14;0.1474;E.coli;;HECES
14;0.1594;E.coli;;HECES
14; 0.1546 ;E.coli;M5;LECHE
14;0.1479;E.coli;;LECHE
14;0.1605;E.coli;;LECHE
14; 0.1556 ;E.coli;M6;LECHE
14;0.1453;E.coli;;LECHE
14;0.1574;E.coli;;LECHE
14; 0.1731 ;E.coli;M7;HECES
14;0.1636;E.coli;;HECES
14;0.1823;E.coli;;HECES
14; 0.1642 ;E.coli;M8;LECHE
14;0.1449;E.coli;;LECHE
14;0.2257;E.coli;;LECHE
14; 0.1764 ;E.coli;M9;HECES
14;0.1706;E.coli;;HECES
14;0.3686;E.coli;;HECES
14; 0.1671 ;E.coli;M10;HECES
14;0.1655;E.coli;;HECES
14;0.3034;E.coli;;HECES
14; 0.1815 ;E.coli;M11;LECHE
14;0.1752;E.coli;;LECHE
14;0.2050;E.coli;;LECHE
14; 0.1840 ;E.coli;M12;LECHE
14;0.1816;E.coli;;LECHE
14;0.1790;E.coli;;LECHE
14; 0.2424 ;E.coli;M13;HECES
14;0.2305;E.coli;;HECES
14;0.2421;E.coli;;HECES
14; 0.1693 ;E.coli;M14;HECES
14;0.1643;E.coli;;HECES
14;0.3535;E.coli;;HECES
14; 0.1254 ;E.coli;M15;LECHE
14;0.1191;E.coli;;LECHE
14;0.3213;E.coli;;LECHE
14; 0.1806  ;E.coli;M16;HECES
14;0.1860;E.coli;;HECES
14;0.1970;E.coli;;HECES
14; 0.1805 ;E.coli;M17;HECES
14;0.1804;E.coli;;HECES
14;0.2589;E.coli;;HECES
14; 0.1598  ;E.coli;M18;HECES
14;0.1683;E.coli;;HECES
14;0.1538;E.coli;;HECES
14; 0.1722 ;E.coli;M19;HECES
14;0.1737;E.coli;;HECES
14;0.3519;E.coli;;HECES
14; 0.1732  ;E.coli;M20;HECES
14;0.1735;E.coli;;HECES
14;0.1681;E.coli;;HECES
14; 0.1805 ;E.coli;M21;LECHE
14;0.1838;E.coli;;LECHE
14;0.1940;E.coli;;LECHE
14; 0.6866 ;E.coli;M22;HECES
14;0.5781;E.coli;;HECES
14;0.7109;E.coli;;HECES
14; 0.1893 ;E.coli;M23;LECHE
14;0.5781;E.coli;;LECHE
14;0.7523;E.coli;;LECHE
14; 0.2438 ;E.coli;M24;LECHE
14;0.2464;E.coli;;LECHE
14;0.2522;E.coli;;LECHE
14; 0.1162 ;E.coli;M25;HECES
14;0.1232;E.coli;;HECES
14;0.1225;E.coli;;HECES
14; 0.1273 ;E.coli;M26;HECES
14;0.1276;E.coli;;HECES
14;0.1321;E.coli;;HECES
14; 0.1230 ;E.coli;M27;LECHE
14;0.1259;E.coli;;LECHE
14;0.1238;E.coli;;LECHE
14; 0.1393  ;E.coli;M28;LECHE
14;0.1216;E.coli;;LECHE
14;0.1229;E.coli;;LECHE
14; 0.1734 ;E.coli;M29;HECES
14;0.1815;E.coli;;HECES
14;0.1822;E.coli;;HECES
14; 0.1847 ;E.coli;M30;LECHE
14;0.1931;E.coli;;LECHE
14;0.2049;E.coli;;LECHE
14; 0.1650 ;E.coli;M31;HECES
14;0.1731;E.coli;;HECES
14;0.1632;E.coli;;HECES
14; 0.1685 ;E.coli;M32;LECHE
14;0.1620;E.coli;;LECHE
14;0.1520;E.coli;;LECHE
14;  0.2136;E.coli;M33;LECHE
14;0.2140;E.coli;;LECHE
14;0.2155;E.coli;;LECHE
14; 0.1665  ;E.coli;M34;LECHE
14;0.1756;E.coli;;LECHE
14;0.1697;E.coli;;LECHE
15; 0.1560 ;E.coli;M1;HECES
15;0.1573;E.coli;;HECES
15;0.2147;E.coli;;HECES
15; 0.1470 ;E.coli;M2;HECES
15;0.1423;E.coli;;HECES
15;0.2026;E.coli;;HECES
15; 0.1499 ;E.coli;M3;HECES
15;0.1544;E.coli;;HECES
15;0.1876;E.coli;;HECES
15; 0.1510 ;E.coli;M4;HECES
15;0.1479;E.coli;;HECES
15;0.1606;E.coli;;HECES
15; 0.1569 ;E.coli;M5;LECHE
15;0.1479;E.coli;;LECHE
15;0.1647;E.coli;;LECHE
15; 0.1565 ;E.coli;M6;LECHE
15;0.1459;E.coli;;LECHE
15;0.1565;E.coli;;LECHE
15; 0.1732 ;E.coli;M7;HECES
15;0.1629;E.coli;;HECES
15;0.1831;E.coli;;HECES
15; 0.1675 ;E.coli;M8;LECHE
15;0.1456;E.coli;;LECHE
15;0.2300;E.coli;;LECHE
15; 0.1777  ;E.coli;M9;HECES
15;0.1694;E.coli;;HECES
15;0.3710;E.coli;;HECES
15; 0.1665 ;E.coli;M10;HECES
15;0.1652;E.coli;;HECES
15;0.3084;E.coli;;HECES
15; 0.1805 ;E.coli;M11;LECHE
15;0.1759;E.coli;;LECHE
15;0.2038;E.coli;;LECHE
15; 0.1882 ;E.coli;M12;LECHE
15;0.1819;E.coli;;LECHE
15;0.1779;E.coli;;LECHE
15; 0.2443  ;E.coli;M13;HECES
15;0.2328;E.coli;;HECES
15;0.2386;E.coli;;HECES
15; 0.1696 ;E.coli;M14;HECES
15;0.1637;E.coli;;HECES
15;0.3651;E.coli;;HECES
15; 0.1215 ;E.coli;M15;LECHE
15;0.1183;E.coli;;LECHE
15;0.3331;E.coli;;LECHE
15; 0.1822 ;E.coli;M16;HECES
15;0.1865;E.coli;;HECES
15;0.1978;E.coli;;HECES
15; 0.1812 ;E.coli;M17;HECES
15;0.1801;E.coli;;HECES
15;0.2633;E.coli;;HECES
15; 0.1590  ;E.coli;M18;HECES
15;0.1696;E.coli;;HECES
15;0.1559;E.coli;;HECES
15; 0.1730 ;E.coli;M19;HECES
15;0.1736;E.coli;;HECES
15;0.3628;E.coli;;HECES
15; 0.1725 ;E.coli;M20;HECES
15;0.1736;E.coli;;HECES
15;0.1700;E.coli;;HECES
15; 0.1789 ;E.coli;M21;LECHE
15;0.1845;E.coli;;LECHE
15;0.1962;E.coli;;LECHE
15; 0.6896 ;E.coli;M22;HECES
15;0.6109;E.coli;;HECES
15;0.7187;E.coli;;HECES
15; 0.1862 ;E.coli;M23;LECHE
15;0.6109;E.coli;;LECHE
15;0.7568;E.coli;;LECHE
15; 0.2449 ;E.coli;M24;LECHE
15;0.2486;E.coli;;LECHE
15;0.2533;E.coli;;LECHE
15; 0.1163  ;E.coli;M25;HECES
15;0.1237;E.coli;;HECES
15;0.1236;E.coli;;HECES
15; 0.1270 ;E.coli;M26;HECES
15;0.1286;E.coli;;HECES
15;0.1325;E.coli;;HECES
15; 0.1234 ;E.coli;M27;LECHE
15;0.1255;E.coli;;LECHE
15;0.1240;E.coli;;LECHE
15; 0.1434 ;E.coli;M28;LECHE
15;0.1221;E.coli;;LECHE
15;0.1240;E.coli;;LECHE
15; 0.1739  ;E.coli;M29;HECES
15;0.1793;E.coli;;HECES
15;0.1835;E.coli;;HECES
15; 0.1849 ;E.coli;M30;LECHE
15;0.1936;E.coli;;LECHE
15;0.2037;E.coli;;LECHE
15; 0.1654 ;E.coli;M31;HECES
15;0.1732;E.coli;;HECES
15;0.1632;E.coli;;HECES
15; 0.1701 ;E.coli;M32;LECHE
15;0.1673;E.coli;;LECHE
15;0.1524;E.coli;;LECHE
15; 0.2154 ;E.coli;M33;LECHE
15;0.2150;E.coli;;LECHE
15;0.2131;E.coli;;LECHE
15; 0.1683  ;E.coli;M34;LECHE
15;0.1769;E.coli;;LECHE
15;0.1719;E.coli;;LECHE
16; 0.1548 ;E.coli;M1;HECES
16;0.1579;E.coli;;HECES
16;0.2216;E.coli;;HECES
16; 0.1469 ;E.coli;M2;HECES
16;0.1441;E.coli;;HECES
16;0.2079;E.coli;;HECES
16; 0.1501  ;E.coli;M3;HECES
16;0.1548;E.coli;;HECES
16;0.1914;E.coli;;HECES
16; 0.1514 ;E.coli;M4;HECES
16;0.1499;E.coli;;HECES
16;0.1612;E.coli;;HECES
16; 0.1574 ;E.coli;M5;LECHE
16;0.1489;E.coli;;LECHE
16;0.1631;E.coli;;LECHE
16; 0.1570 ;E.coli;M6;LECHE
16;0.1478;E.coli;;LECHE
16;0.1585;E.coli;;LECHE
16; 0.1740 ;E.coli;M7;HECES
16;0.1649;E.coli;;HECES
16;0.1845;E.coli;;HECES
16; 0.1686 ;E.coli;M8;LECHE
16;0.1447;E.coli;;LECHE
16;0.2338;E.coli;;LECHE
16; 0.1756 ;E.coli;M9;HECES
16;0.1704;E.coli;;HECES
16;0.3772;E.coli;;HECES
16; 0.1679 ;E.coli;M10;HECES
16;0.1654;E.coli;;HECES
16;0.3125;E.coli;;HECES
16; 0.1805 ;E.coli;M11;LECHE
16;0.1759;E.coli;;LECHE
16;0.2038;E.coli;;LECHE
16; 0.1868  ;E.coli;M12;LECHE
16;0.1805;E.coli;;LECHE
16;0.1802;E.coli;;LECHE
16; 0.2443 ;E.coli;M13;HECES
16;0.2328;E.coli;;HECES
16;0.2386;E.coli;;HECES
16; 0.1706 ;E.coli;M14;HECES
16;0.1644;E.coli;;HECES
16;0.3776;E.coli;;HECES
16; 0.1214  ;E.coli;M15;LECHE
16;0.1192;E.coli;;LECHE
16;0.3487;E.coli;;LECHE
16; 0.1796 ;E.coli;M16;HECES
16;0.1875;E.coli;;HECES
16;0.1996;E.coli;;HECES
16; 0.1809 ;E.coli;M17;HECES
16;0.1802;E.coli;;HECES
16;0.2711;E.coli;;HECES
16; 0.1613  ;E.coli;M18;HECES
16;0.1680;E.coli;;HECES
16;0.1544;E.coli;;HECES
16; 0.1725 ;E.coli;M19;HECES
16;0.1734;E.coli;;HECES
16;0.3688;E.coli;;HECES
16; 0.1732 ;E.coli;M20;HECES
16;0.1736;E.coli;;HECES
16;0.1714;E.coli;;HECES
16; 0.1787 ;E.coli;M21;LECHE
16;0.1837;E.coli;;LECHE
16;0.1991;E.coli;;LECHE
16; 0.6925  ;E.coli;M22;HECES
16;0.6408;E.coli;;HECES
16;0.7197;E.coli;;HECES
16; 0.1848 ;E.coli;M23;LECHE
16;0.6408;E.coli;;LECHE
16;0.7572;E.coli;;LECHE
16; 0.2446 ;E.coli;M24;LECHE
16;0.2480;E.coli;;LECHE
16;0.2539;E.coli;;LECHE
16; 0.1168 ;E.coli;M25;HECES
16;0.1233;E.coli;;HECES
16;0.1238;E.coli;;HECES
16; 0.1271  ;E.coli;M26;HECES
16;0.1295;E.coli;;HECES
16;0.1323;E.coli;;HECES
16; 0.1222 ;E.coli;M27;LECHE
16;0.1255;E.coli;;LECHE
16;0.1235;E.coli;;LECHE
16; 0.1461 ;E.coli;M28;LECHE
16;0.1224;E.coli;;LECHE
16;0.1232;E.coli;;LECHE
16; 0.1737 ;E.coli;M29;HECES
16;0.1783;E.coli;;HECES
16;0.1848;E.coli;;HECES
16; 0.1838 ;E.coli;M30;LECHE
16;0.1928;E.coli;;LECHE
16;0.2061;E.coli;;LECHE
16; 0.1684  ;E.coli;M31;HECES
16;0.1761;E.coli;;HECES
16;0.1662;E.coli;;HECES
16; 0.1732 ;E.coli;M32;LECHE
16;0.1715;E.coli;;LECHE
16;0.1533;E.coli;;LECHE
16; 0.2172 ;E.coli;M33;LECHE
16;0.2162;E.coli;;LECHE
16;0.2162;E.coli;;LECHE
16; 0.1721 ;E.coli;M34;LECHE
16;0.1797;E.coli;;LECHE
16;0.1755;E.coli;;LECHE
17; 0.1560 ;E.coli;M1;HECES
17;0.1582;E.coli;;HECES
17;0.2266;E.coli;;HECES
17; 0.1472 ;E.coli;M2;HECES
17;0.1443;E.coli;;HECES
17;0.2118;E.coli;;HECES
17; 0.1504 ;E.coli;M3;HECES
17;0.1546;E.coli;;HECES
17;0.1941;E.coli;;HECES
17; 0.1518 ;E.coli;M4;HECES
17;0.1486;E.coli;;HECES
17;0.1617;E.coli;;HECES
17; 0.1591 ;E.coli;M5;LECHE
17;0.1496;E.coli;;LECHE
17;0.1635;E.coli;;LECHE
17; 0.1569 ;E.coli;M6;LECHE
17;0.1467;E.coli;;LECHE
17;0.1601;E.coli;;LECHE
17; 0.1741 ;E.coli;M7;HECES
17;0.1645;E.coli;;HECES
17;0.1853;E.coli;;HECES
17; 0.1716 ;E.coli;M8;LECHE
17;0.1457;E.coli;;LECHE
17;0.2362;E.coli;;LECHE
17; 0.1756 ;E.coli;M9;HECES
17;0.1705;E.coli;;HECES
17;0.3793;E.coli;;HECES
17; 0.1704 ;E.coli;M10;HECES
17;0.1663;E.coli;;HECES
17;0.3148;E.coli;;HECES
17; 0.1805 ;E.coli;M11;LECHE
17;0.1743;E.coli;;LECHE
17;0.2084;E.coli;;LECHE
17; 0.1884 ;E.coli;M12;LECHE
17;0.1800;E.coli;;LECHE
17;0.1844;E.coli;;LECHE
17; 0.2460  ;E.coli;M13;HECES
17;0.2348;E.coli;;HECES
17;0.2388;E.coli;;HECES
17; 0.1715 ;E.coli;M14;HECES
17;0.1651;E.coli;;HECES
17;0.3878;E.coli;;HECES
17; 0.1212 ;E.coli;M15;LECHE
17;0.1193;E.coli;;LECHE
17;0.3719;E.coli;;LECHE
17; 0.1802 ;E.coli;M16;HECES
17;0.1858;E.coli;;HECES
17;0.2019;E.coli;;HECES
17; 0.1809 ;E.coli;M17;HECES
17;0.1813;E.coli;;HECES
17;0.2751;E.coli;;HECES
17; 0.1618  ;E.coli;M18;HECES
17;0.1691;E.coli;;HECES
17;0.1532;E.coli;;HECES
17; 0.1736 ;E.coli;M19;HECES
17;0.1742;E.coli;;HECES
17;0.3721;E.coli;;HECES
17; 0.1734  ;E.coli;M20;HECES
17;0.1742;E.coli;;HECES
17;0.1731;E.coli;;HECES
17; 0.1783 ;E.coli;M21;LECHE
17;0.1842;E.coli;;LECHE
17;0.2016;E.coli;;LECHE
17; 0.6935  ;E.coli;M22;HECES
17;0.6702;E.coli;;HECES
17;0.7227;E.coli;;HECES
17; 0.1849 ;E.coli;M23;LECHE
17;0.6702;E.coli;;LECHE
17;0.7629;E.coli;;LECHE
17; 0.2453 ;E.coli;M24;LECHE
17;0.2481;E.coli;;LECHE
17;0.2564;E.coli;;LECHE
17; 0.1166 ;E.coli;M25;HECES
17;0.1234;E.coli;;HECES
17;0.1231;E.coli;;HECES
17; 0.1295  ;E.coli;M26;HECES
17;0.1301;E.coli;;HECES
17;0.1336;E.coli;;HECES
17; 0.1229 ;E.coli;M27;LECHE
17;0.1257;E.coli;;LECHE
17;0.1239;E.coli;;LECHE
17;0.1220   ;E.coli;M28;LECHE
17;0.1244;E.coli;;LECHE
17;0.1506;E.coli;;LECHE
17; 0.1695 ;E.coli;M29;HECES
17;0.1774;E.coli;;HECES
17;0.1863;E.coli;;HECES
17; 0.1837 ;E.coli;M30;LECHE
17;0.1925;E.coli;;LECHE
17;0.2071;E.coli;;LECHE
17; 0.1695 ;E.coli;M31;HECES
17;0.1777;E.coli;;HECES
17;0.1665;E.coli;;HECES
17; 0.1754 ;E.coli;M32;LECHE
17;0.1735;E.coli;;LECHE
17;0.1550;E.coli;;LECHE
17; 0.2185 ;E.coli;M33;LECHE
17;0.2170;E.coli;;LECHE
17;0.2179;E.coli;;LECHE
17;  0.1770;E.coli;M34;LECHE
17;0.1816;E.coli;;LECHE
17;0.1717;E.coli;;LECHE
18; 0.1535 ;E.coli;M1;HECES
18;0.1550;E.coli;;HECES
18;0.2339;E.coli;;HECES
18; 0.1451 ;E.coli;M2;HECES
18;0.1413;E.coli;;HECES
18;0.2170;E.coli;;HECES
18; 0.1470 ;E.coli;M3;HECES
18;0.1522;E.coli;;HECES
18;0.1981;E.coli;;HECES
18; 0.1503 ;E.coli;M4;HECES
18;0.1456;E.coli;;HECES
18;0.1616;E.coli;;HECES
18; 0.1545 ;E.coli;M5;LECHE
18;0.1464;E.coli;;LECHE
18;0.1633;E.coli;;LECHE
18; 0.1534 ;E.coli;M6;LECHE
18;0.1433;E.coli;;LECHE
18;0.1617;E.coli;;LECHE
18; 0.1733 ;E.coli;M7;HECES
18;0.1632;E.coli;;HECES
18;0.1899;E.coli;;HECES
18; 0.1742 ;E.coli;M8;LECHE
18;0.1431;E.coli;;LECHE
18;0.2425;E.coli;;LECHE
18; 0.1766 ;E.coli;M9;HECES
18;0.1706;E.coli;;HECES
18;0.3842;E.coli;;HECES
18; 0.1812  ;E.coli;M10;HECES
18;0.1669;E.coli;;HECES
18;0.3175;E.coli;;HECES
18; 0.1821 ;E.coli;M11;LECHE
18;0.1757;E.coli;;LECHE
18;0.2101;E.coli;;LECHE
18; 0.1879 ;E.coli;M12;LECHE
18;0.1820;E.coli;;LECHE
18;0.1829;E.coli;;LECHE
18; 0.2462 ;E.coli;M13;HECES
18;0.2349;E.coli;;HECES
18;0.2396;E.coli;;HECES
18; 0.1713 ;E.coli;M14;HECES
18;0.1662;E.coli;;HECES
18;0.3962;E.coli;;HECES
18; 0.1204 ;E.coli;M15;LECHE
