Tiempo;Abs;patogeno;Probiotics;Muestra
6;0.144;E.coli;M4;Heces
6;0.1554;E.coli;M4;Heces
6;0.1513;E.coli;M5;Leche
6;0.1448;E.coli;M5;Leche
6;0.1611;E.coli;M5;Leche
6;0.1555;E.coli;M6;Leche
6;0.1442;E.coli;M6;Leche
6;0.1468;E.coli;M6;Leche
6;0.1711;E.coli;M7;Heces
6;0.1615;E.coli;M7;Heces
6;0.1622;E.coli;M7;Heces
6;0.1482;E.coli;M8;Leche
6;0.1436;E.coli;M8;Leche
6;0.1919;E.coli;M8;Leche
6;0.1718;E.coli;M9;Heces
6;0.1667;E.coli;M9;Heces
6;0.2438;E.coli;M9;Heces
6;0.1623;E.coli;M10;Heces
6;0.1606;E.coli;M10;Heces
6;0.2089;E.coli;M10;Heces
6;0.1778;E.coli;M11;Leche
6;0.1759;E.coli;M11;Leche
6;0.1813;E.coli;M11;Leche
6;0.1843;E.coli;M12;Leche
6;0.1796;E.coli;M12;Leche
6;0.1671;E.coli;M12;Leche
6;0.235;E.coli;M13;Heces
6;0.2226;E.coli;M13;Heces
6;0.2351;E.coli;M13;Heces
6;0.1652;E.coli;M14;Heces
6;0.1597;E.coli;M14;Heces
6;0.2141;E.coli;M14;Heces
6;0.2208;E.coli;M15;Leche
6;0.1168;E.coli;M15;Leche
6;0.1189;E.coli;M15;Leche
6;0.1786;E.coli;M16;Heces
6;0.1826;E.coli;M16;Heces
6;0.1719;E.coli;M16;Heces
6;0.1794;E.coli;M17;Heces
6;0.1787;E.coli;M17;Heces
6;0.21;E.coli;M17;Heces
6;0.1582;E.coli;M18;Heces
6;0.1646;E.coli;M18;Heces
6;0.1508;E.coli;M18;Heces
6;0.1695;E.coli;M19;Heces
6;0.1716;E.coli;M19;Heces
6;0.1911;E.coli;M19;Heces
6;0.1708;E.coli;M20;Heces
6;0.1713;E.coli;M20;Heces
6;0.1463;E.coli;M20;Heces
6;0.1747;E.coli;M21;Leche
6;0.171;E.coli;M21;Leche
6;0.1798;E.coli;M21;Leche
6;0.5399;E.coli;M22;Heces
6;0.206;E.coli;M22;Heces
6;0.554;E.coli;M22;Heces
6;0.1846;E.coli;M23;Leche
6;0.206;E.coli;M23;Leche
6;0.645;E.coli;M23;Leche
6;0.2412;E.coli;M24;Leche
6;0.2436;E.coli;M24;Leche
6;0.2294;E.coli;M24;Leche
6;0.1166;E.coli;M25;Heces
6;0.12;E.coli;M25;Heces
6;0.1205;E.coli;M25;Heces
6;0.1222;E.coli;M26;Heces
6;0.1217;E.coli;M26;Heces
6;0.1244;E.coli;M26;Heces
6;0.1216;E.coli;M27;Leche
6;0.1235;E.coli;M27;Leche
6;0.1223;E.coli;M27;Leche
6;0.1288;E.coli;M28;Leche
6;0.1193;E.coli;M28;Leche
6;0.1195;E.coli;M28;Leche
6;0.1712;E.coli;M29;Heces
6;0.176;E.coli;M29;Heces
6;0.1691;E.coli;M29;Heces
6;0.1817;E.coli;M30;Leche
6;0.1899;E.coli;M30;Leche
6;0.1759;E.coli;M30;Leche
6;0.1436;E.coli;M31;Heces
6;0.1508;E.coli;M31;Heces
6;0.1492;E.coli;M31;Heces
6;0.1501;E.coli;M32;Leche
6;0.1489;E.coli;M32;Leche
6;0.1447;E.coli;M32;Leche
6;0.2064;E.coli;M33;Leche
6;0.2048;E.coli;M33;Leche
6;0.2028;E.coli;M33;Leche
6;0.151;E.coli;M34;Leche
6;0.1498;E.coli;M34;Leche
6;0.1485;E.coli;M34;Leche
7;0.1566;E.coli;M1;Heces
7;0.1562;E.coli;M1;Heces
7;0.1736;E.coli;M1;Heces
7;0.1453;E.coli;M2;Heces
7;0.1409;E.coli;M2;Heces
7;0.1695;E.coli;M2;Heces
7;0.149;E.coli;M3;Heces
7;0.1544;E.coli;M3;Heces
7;0.1599;E.coli;M3;Heces
7;0.1462;E.coli;M4;Heces
7;0.1467;E.coli;M4;Heces
7;0.1559;E.coli;M4;Heces
7;0.1542;E.coli;M5;Leche
7;0.1466;E.coli;M5;Leche
7;0.1618;E.coli;M5;Leche
7;0.1564;E.coli;M6;Leche
7;0.1473;E.coli;M6;Leche
7;0.1479;E.coli;M6;Leche
7;0.1728;E.coli;M7;Heces
7;0.1625;E.coli;M7;Heces
7;0.1661;E.coli;M7;Heces
7;0.15;E.coli;M8;Leche
7;0.1445;E.coli;M8;Leche
7;0.1985;E.coli;M8;Leche
7;0.1732;E.coli;M9;Heces
7;0.1682;E.coli;M9;Heces
7;0.2652;E.coli;M9;Heces
7;0.1622;E.coli;M10;Heces
7;0.1611;E.coli;M10;Heces
7;0.2259;E.coli;M10;Heces
7;0.1767;E.coli;M11;Leche
7;0.175;E.coli;M11;Leche
7;0.1845;E.coli;M11;Leche
7;0.1835;E.coli;M12;Leche
7;0.179;E.coli;M12;Leche
7;0.1683;E.coli;M12;Leche
7;0.2364;E.coli;M13;Heces
7;0.2238;E.coli;M13;Heces
7;0.2371;E.coli;M13;Heces
7;0.1654;E.coli;M14;Heces
7;0.1607;E.coli;M14;Heces
7;0.2277;E.coli;M14;Heces
7;0.1191;E.coli;M15;Leche
7;0.1168;E.coli;M15;Leche
7;0.2514;E.coli;M15;Leche
7;0.178;E.coli;M16;Heces
7;0.1819;E.coli;M16;Heces
7;0.1746;E.coli;M16;Heces
7;0.1795;E.coli;M17;Heces
7;0.1791;E.coli;M17;Heces
7;0.2203;E.coli;M17;Heces
7;0.159;E.coli;M18;Heces
7;0.1645;E.coli;M18;Heces
7;0.1535;E.coli;M18;Heces
7;0.1711;E.coli;M19;Heces
7;0.1709;E.coli;M19;Heces
7;0.2124;E.coli;M19;Heces
7;0.1711;E.coli;M20;Heces
7;0.1716;E.coli;M20;Heces
7;0.1527;E.coli;M20;Heces
7;0.1748;E.coli;M21;Leche
7;0.1802;E.coli;M21;Leche
7;0.1732;E.coli;M21;Leche
7;0.5927;E.coli;M22;Heces
7;0.2359;E.coli;M22;Heces
7;0.6058;E.coli;M22;Heces
7;0.1845;E.coli;M23;Leche
7;0.2359;E.coli;M23;Leche
7;0.6651;E.coli;M23;Leche
7;0.2418;E.coli;M24;Leche
7;0.2441;E.coli;M24;Leche
7;0.2328;E.coli;M24;Leche
7;0.1148;E.coli;M25;Heces
7;0.12;E.coli;M25;Heces
7;0.12;E.coli;M25;Heces
7;0.1225;E.coli;M26;Heces
7;0.1217;E.coli;M26;Heces
7;0.1262;E.coli;M26;Heces
7;0.1213;E.coli;M27;Leche
7;0.1232;E.coli;M27;Leche
7;0.1222;E.coli;M27;Leche
7;0.1285;E.coli;M28;Leche
7;0.1195;E.coli;M28;Leche
7;0.1202;E.coli;M28;Leche
7;0.1708;E.coli;M29;Heces
7;0.1758;E.coli;M29;Heces
7;0.171;E.coli;M29;Heces
7;0.1824;E.coli;M30;Leche
7;0.191;E.coli;M30;Leche
7;0.1835;E.coli;M30;Leche
7;0.1463;E.coli;M31;Heces
7;0.1534;E.coli;M31;Heces
7;0.1503;E.coli;M31;Heces
7;0.1527;E.coli;M32;Leche
7;0.1513;E.coli;M32;Leche
7;0.1467;E.coli;M32;Leche
7;0.2059;E.coli;M33;Leche
7;0.2061;E.coli;M33;Leche
7;0.2047;E.coli;M33;Leche
7;0.1536;E.coli;M34;Leche
7;0.1523;E.coli;M34;Leche
7;0.15;E.coli;M34;Leche
8;0.1553;E.coli;M1;Heces
8;0.1566;E.coli;M1;Heces
8;0.1782;E.coli;M1;Heces
8;0.145;E.coli;M2;Heces
8;0.1401;E.coli;M2;Heces
8;0.1767;E.coli;M2;Heces
8;0.1489;E.coli;M3;Heces
8;0.1534;E.coli;M3;Heces
8;0.1653;E.coli;M3;Heces
8;0.1472;E.coli;M4;Heces
8;0.1462;E.coli;M4;Heces
8;0.1571;E.coli;M4;Heces
8;0.1535;E.coli;M5;Leche
8;0.1478;E.coli;M5;Leche
8;0.1647;E.coli;M5;Leche
8;0.1549;E.coli;M6;Leche
8;0.1449;E.coli;M6;Leche
8;0.1496;E.coli;M6;Leche
8;0.1714;E.coli;M7;Heces
8;0.1625;E.coli;M7;Heces
8;0.1681;E.coli;M7;Heces
8;0.1522;E.coli;M8;Leche
8;0.1437;E.coli;M8;Leche
8;0.2045;E.coli;M8;Leche
8;0.1744;E.coli;M9;Heces
8;0.1686;E.coli;M9;Heces
8;0.2878;E.coli;M9;Heces
8;0.16;E.coli;M10;Heces
8;0.1632;E.coli;M10;Heces
8;0.2481;E.coli;M10;Heces
8;0.1797;E.coli;M11;Leche
8;0.176;E.coli;M11;Leche
8;0.1856;E.coli;M11;Leche
8;0.1859;E.coli;M12;Leche
8;0.1805;E.coli;M12;Leche
8;0.1693;E.coli;M12;Leche
8;0.2378;E.coli;M13;Heces
8;0.2262;E.coli;M13;Heces
8;0.2366;E.coli;M13;Heces
8;0.1676;E.coli;M14;Heces
8;0.1623;E.coli;M14;Heces
8;0.2453;E.coli;M14;Heces
8;0.1192;E.coli;M15;Leche
8;0.1169;E.coli;M15;Leche
8;0.2753;E.coli;M15;Leche
8;0.1797;E.coli;M16;Heces
8;0.1836;E.coli;M16;Heces
8;0.177;E.coli;M16;Heces
8;0.1803;E.coli;M17;Heces
8;0.1797;E.coli;M17;Heces
8;0.227;E.coli;M17;Heces
8;0.1597;E.coli;M18;Heces
8;0.1659;E.coli;M18;Heces
8;0.1537;E.coli;M18;Heces
8;0.1747;E.coli;M19;Heces
8;0.1727;E.coli;M19;Heces
8;0.237;E.coli;M19;Heces
8;0.1717;E.coli;M20;Heces
8;0.1726;E.coli;M20;Heces
8;0.1567;E.coli;M20;Heces
8;0.1766;E.coli;M21;Leche
8;0.182;E.coli;M21;Leche
8;0.1758;E.coli;M21;Leche
8;0.607;E.coli;M22;Heces
8;0.3023;E.coli;M22;Heces
8;0.6425;E.coli;M22;Heces
8;0.1858;E.coli;M23;Leche
8;0.3023;E.coli;M23;Leche
8;0.6845;E.coli;M23;Leche
8;0.2453;E.coli;M24;Leche
8;0.2458;E.coli;M24;Leche
8;0.2335;E.coli;M24;Leche
8;0.1149;E.coli;M25;Heces
8;0.121;E.coli;M25;Heces
8;0.1206;E.coli;M25;Heces
8;0.1244;E.coli;M26;Heces
8;0.1231;E.coli;M26;Heces
8;0.1275;E.coli;M26;Heces
8;0.1219;E.coli;M27;Leche
8;0.1195;E.coli;M27;Leche
8;0.1227;E.coli;M27;Leche
8;0.1295;E.coli;M28;Leche
8;0.1195;E.coli;M28;Leche
8;0.1216;E.coli;M28;Leche
8;0.1724;E.coli;M29;Heces
8;0.1773;E.coli;M29;Heces
8;0.1718;E.coli;M29;Heces
8;0.1824;E.coli;M30;Leche
8;0.191;E.coli;M30;Leche
8;0.1835;E.coli;M30;Leche
8;0.1468;E.coli;M31;Heces
8;0.1549;E.coli;M31;Heces
8;0.1512;E.coli;M31;Heces
8;0.1524;E.coli;M32;Leche
8;0.152;E.coli;M32;Leche
8;0.1462;E.coli;M32;Leche
8;0.2076;E.coli;M33;Leche
8;0.2083;E.coli;M33;Leche
8;0.2044;E.coli;M33;Leche
8;0.154;E.coli;M34;Leche
8;0.154;E.coli;M34;Leche
8;0.1521;E.coli;M34;Leche
9;0.1559;E.coli;M1;Heces
9;0.1566;E.coli;M1;Heces
9;0.184;E.coli;M1;Heces
9;0.1448;E.coli;M2;Heces
9;0.1409;E.coli;M2;Heces
9;0.1814;E.coli;M2;Heces
9;0.1495;E.coli;M3;Heces
9;0.1539;E.coli;M3;Heces
9;0.1696;E.coli;M3;Heces
9;0.149;E.coli;M4;Heces
9;0.1465;E.coli;M4;Heces
9;0.1572;E.coli;M4;Heces
9;0.1566;E.coli;M5;Leche
9;0.1469;E.coli;M5;Leche
9;0.1638;E.coli;M5;Leche
9;0.1561;E.coli;M6;Leche
9;0.145;E.coli;M6;Leche
9;0.1496;E.coli;M6;Leche
9;0.1728;E.coli;M7;Heces
9;0.1627;E.coli;M7;Heces
9;0.1707;E.coli;M7;Heces
9;0.1542;E.coli;M8;Leche
9;0.1442;E.coli;M8;Leche
9;0.2099;E.coli;M8;Leche
9;0.1748;E.coli;M9;Heces
9;0.1699;E.coli;M9;Heces
9;0.3125;E.coli;M9;Heces
9;0.1651;E.coli;M10;Heces
9;0.1639;E.coli;M10;Heces
9;0.2613;E.coli;M10;Heces
9;0.1794;E.coli;M11;Leche
9;0.1755;E.coli;M11;Leche
9;0.1887;E.coli;M11;Leche
9;0.1855;E.coli;M12;Leche
9;0.1802;E.coli;M12;Leche
9;0.1698;E.coli;M12;Leche
9;0.2392;E.coli;M13;Heces
9;0.2264;E.coli;M13;Heces
9;0.2388;E.coli;M13;Heces
9;0.1682;E.coli;M14;Heces
9;0.1632;E.coli;M14;Heces
9;0.2616;E.coli;M14;Heces
9;0.1206;E.coli;M15;Leche
9;0.1176;E.coli;M15;Leche
9;0.29;E.coli;M15;Leche
9;0.1793;E.coli;M16;Heces
9;0.1836;E.coli;M16;Heces
9;0.1817;E.coli;M16;Heces
9;0.1812;E.coli;M17;Heces
9;0.1813;E.coli;M17;Heces
9;0.2327;E.coli;M17;Heces
9;0.1602;E.coli;M18;Heces
9;0.1684;E.coli;M18;Heces
9;0.1539;E.coli;M18;Heces
9;0.1725;E.coli;M19;Heces
9;0.1736;E.coli;M19;Heces
9;0.2652;E.coli;M19;Heces
9;0.1729;E.coli;M20;Heces
9;0.1733;E.coli;M20;Heces
9;0.1605;E.coli;M20;Heces
9;0.177;E.coli;M21;Leche
9;0.1814;E.coli;M21;Leche
9;0.1782;E.coli;M21;Leche
9;0.6165;E.coli;M22;Heces
9;0.3721;E.coli;M22;Heces
9;0.6631;E.coli;M22;Heces
9;0.1853;E.coli;M23;Leche
9;0.3721;E.coli;M23;Leche
9;0.7144;E.coli;M23;Leche
9;0.244;E.coli;M24;Leche
9;0.2451;E.coli;M24;Leche
9;0.2362;E.coli;M24;Leche
9;0.1156;E.coli;M25;Heces
9;0.122;E.coli;M25;Heces
9;0.1215;E.coli;M25;Heces
9;0.1261;E.coli;M26;Heces
9;0.1247;E.coli;M26;Heces
9;0.1284;E.coli;M26;Heces
9;0.1228;E.coli;M27;Leche
9;0.1252;E.coli;M27;Leche
9;0.1235;E.coli;M27;Leche
9;0.1307;E.coli;M28;Leche
9;0.121;E.coli;M28;Leche
9;0.1222;E.coli;M28;Leche
9;0.1722;E.coli;M29;Heces
9;0.1771;E.coli;M29;Heces
9;0.1743;E.coli;M29;Heces
9;0.1828;E.coli;M30;Leche
9;0.1912;E.coli;M30;Leche
9;0.1872;E.coli;M30;Leche
9;0.1499;E.coli;M31;Heces
9;0.1573;E.coli;M31;Heces
9;0.1525;E.coli;M31;Heces
9;0.1568;E.coli;M32;Leche
9;0.1538;E.coli;M32;Leche
9;0.1468;E.coli;M32;Leche
9;0.209;E.coli;M33;Leche
9;0.209;E.coli;M33;Leche
9;0.2068;E.coli;M33;Leche
9;0.1555;E.coli;M34;Leche
9;0.1555;E.coli;M34;Leche
9;0.1544;E.coli;M34;Leche
10;0.155;E.coli;M1;Heces
10;0.1563;E.coli;M1;Heces
10;0.1878;E.coli;M1;Heces
10;0.1456;E.coli;M2;Heces
10;0.1402;E.coli;M2;Heces
10;0.1844;E.coli;M2;Heces
10;0.1484;E.coli;M3;Heces
10;0.1533;E.coli;M3;Heces
10;0.1737;E.coli;M3;Heces
10;0.1497;E.coli;M4;Heces
10;0.1466;E.coli;M4;Heces
10;0.1585;E.coli;M4;Heces
10;0.1546;E.coli;M5;Leche
10;0.1473;E.coli;M5;Leche
10;0.1638;E.coli;M5;Leche
10;0.1555;E.coli;M6;Leche
10;0.1442;E.coli;M6;Leche
10;0.1512;E.coli;M6;Leche
10;0.1719;E.coli;M7;Heces
10;0.1622;E.coli;M7;Heces
10;0.1727;E.coli;M7;Heces
10;0.156;E.coli;M8;Leche
10;0.1441;E.coli;M8;Leche
10;0.2133;E.coli;M8;Leche
10;0.1743;E.coli;M9;Heces
10;0.1692;E.coli;M9;Heces
10;0.3316;E.coli;M9;Heces
10;0.1642;E.coli;M10;Heces
10;0.1629;E.coli;M10;Heces
10;0.2723;E.coli;M10;Heces
10;0.1799;E.coli;M11;Leche
10;0.1746;E.coli;M11;Leche
10;0.1913;E.coli;M11;Leche
10;0.1861;E.coli;M12;Leche
10;0.1809;E.coli;M12;Leche
10;0.1717;E.coli;M12;Leche
10;0.2398;E.coli;M13;Heces
10;0.2283;E.coli;M13;Heces
10;0.237;E.coli;M13;Heces
10;0.1684;E.coli;M14;Heces
10;0.1649;E.coli;M14;Heces
10;0.2831;E.coli;M14;Heces
10;0.1202;E.coli;M15;Leche
10;0.1187;E.coli;M15;Leche
10;0.2985;E.coli;M15;Leche
10;0.1792;E.coli;M16;Heces
10;0.1839;E.coli;M16;Heces
10;0.1852;E.coli;M16;Heces
10;0.1796;E.coli;M17;Heces
10;0.1803;E.coli;M17;Heces
10;0.2374;E.coli;M17;Heces
10;0.1615;E.coli;M18;Heces
10;0.1658;E.coli;M18;Heces
10;0.1542;E.coli;M18;Heces
10;0.1716;E.coli;M19;Heces
10;0.1731;E.coli;M19;Heces
10;0.2876;E.coli;M19;Heces
10;0.1717;E.coli;M20;Heces
10;0.1707;E.coli;M20;Heces
10;0.1621;E.coli;M20;Heces
10;0.1772;E.coli;M21;Leche
10;0.1824;E.coli;M21;Leche
10;0.1802;E.coli;M21;Leche
10;0.6422;E.coli;M22;Heces
10;0.412;E.coli;M22;Heces
10;0.6804;E.coli;M22;Heces
10;0.186;E.coli;M23;Leche
10;0.412;E.coli;M23;Leche
10;0.7281;E.coli;M23;Leche
10;0.2439;E.coli;M24;Leche
10;0.2458;E.coli;M24;Leche
10;0.2392;E.coli;M24;Leche
10;0.1167;E.coli;M25;Heces
10;0.1221;E.coli;M25;Heces
10;0.1225;E.coli;M25;Heces
10;0.1255;E.coli;M26;Heces
10;0.1263;E.coli;M26;Heces
10;0.1308;E.coli;M26;Heces
10;0.1232;E.coli;M27;Leche
10;0.1251;E.coli;M27;Leche
10;0.1231;E.coli;M27;Leche
10;0.1322;E.coli;M28;Leche
10;0.1218;E.coli;M28;Leche
10;0.1221;E.coli;M28;Leche
10;0.1726;E.coli;M29;Heces
10;0.1776;E.coli;M29;Heces
10;0.1764;E.coli;M29;Heces
10;0.1829;E.coli;M30;Leche
10;0.1912;E.coli;M30;Leche
10;0.1916;E.coli;M30;Leche
10;0.151;E.coli;M31;Heces
10;0.1598;E.coli;M31;Heces
10;0.1544;E.coli;M31;Heces
10;0.1574;E.coli;M32;Leche
10;0.1559;E.coli;M32;Leche
10;0.1479;E.coli;M32;Leche
10;0.2108;E.coli;M33;Leche
10;0.2099;E.coli;M33;Leche
10;0.2081;E.coli;M33;Leche
10;0.1566;E.coli;M34;Leche
10;0.1601;E.coli;M34;Leche
10;0.1567;E.coli;M34;Leche
11;0.1556;E.coli;M1;Heces
11;0.157;E.coli;M1;Heces
11;0.1933;E.coli;M1;Heces
11;0.1454;E.coli;M2;Heces
11;0.1415;E.coli;M2;Heces
11;0.1893;E.coli;M2;Heces
11;0.1487;E.coli;M3;Heces
11;0.1536;E.coli;M3;Heces
11;0.1766;E.coli;M3;Heces
11;0.1493;E.coli;M4;Heces
11;0.1479;E.coli;M4;Heces
11;0.1585;E.coli;M4;Heces
11;0.1551;E.coli;M5;Leche
11;0.1484;E.coli;M5;Leche
11;0.1634;E.coli;M5;Leche
11;0.1561;E.coli;M6;Leche
11;0.1452;E.coli;M6;Leche
11;0.151;E.coli;M6;Leche
11;0.1729;E.coli;M7;Heces
11;0.163;E.coli;M7;Heces
11;0.1758;E.coli;M7;Heces
11;0.1569;E.coli;M8;Leche
11;0.1448;E.coli;M8;Leche
11;0.2168;E.coli;M8;Leche
11;0.1696;E.coli;M9;Heces
11;0.1744;E.coli;M9;Heces
11;0.3447;E.coli;M9;Heces
11;0.1659;E.coli;M10;Heces
11;0.1597;E.coli;M10;Heces
11;0.2846;E.coli;M10;Heces
11;0.1807;E.coli;M11;Leche
11;0.1752;E.coli;M11;Leche
11;0.1945;E.coli;M11;Leche
11;0.1865;E.coli;M12;Leche
11;0.1812;E.coli;M12;Leche
11;0.1736;E.coli;M12;Leche
11;0.2401;E.coli;M13;Heces
11;0.2281;E.coli;M13;Heces
11;0.2374;E.coli;M13;Heces
11;0.1685;E.coli;M14;Heces
11;0.1631;E.coli;M14;Heces
11;0.303;E.coli;M14;Heces
11;0.1211;E.coli;M15;Leche
11;0.1185;E.coli;M15;Leche
11;0.3031;E.coli;M15;Leche
11;0.1806;E.coli;M16;Heces
11;0.1848;E.coli;M16;Heces
11;0.1893;E.coli;M16;Heces
11;0.1801;E.coli;M17;Heces
11;0.1799;E.coli;M17;Heces
11;0.2429;E.coli;M17;Heces
11;0.1601;E.coli;M18;Heces
11;0.1667;E.coli;M18;Heces
11;0.1552;E.coli;M18;Heces
11;0.1719;E.coli;M19;Heces
11;0.175;E.coli;M19;Heces
11;0.3096;E.coli;M19;Heces
11;0.1724;E.coli;M20;Heces
11;0.1723;E.coli;M20;Heces
11;0.1626;E.coli;M20;Heces
11;0.1775;E.coli;M21;Leche
11;0.1829;E.coli;M21;Leche
11;0.1831;E.coli;M21;Leche
11;0.6511;E.coli;M22;Heces
11;0.4377;E.coli;M22;Heces
11;0.6876;E.coli;M22;Heces
11;0.1864;E.coli;M23;Leche
11;0.4377;E.coli;M23;Leche
11;0.7332;E.coli;M23;Leche
11;0.2433;E.coli;M24;Leche
11;0.2449;E.coli;M24;Leche
11;0.2412;E.coli;M24;Leche
11;0.1159;E.coli;M25;Heces
11;0.1222;E.coli;M25;Heces
11;0.1221;E.coli;M25;Heces
11;0.1268;E.coli;M26;Heces
11;0.1267;E.coli;M26;Heces
11;0.13;E.coli;M26;Heces
11;0.1224;E.coli;M27;Leche
11;0.126;E.coli;M27;Leche
11;0.1235;E.coli;M27;Leche
11;0.1331;E.coli;M28;Leche
11;0.122;E.coli;M28;Leche
11;0.1225;E.coli;M28;Leche
11;0.1738;E.coli;M29;Heces
11;0.1793;E.coli;M29;Heces
11;0.1776;E.coli;M29;Heces
11;0.1833;E.coli;M30;Leche
11;0.1918;E.coli;M30;Leche
11;0.1959;E.coli;M30;Leche
11;0.1549;E.coli;M31;Heces
11;0.1632;E.coli;M31;Heces
11;0.1562;E.coli;M31;Heces
11;0.1595;E.coli;M32;Leche
11;0.1587;E.coli;M32;Leche
11;0.1491;E.coli;M32;Leche
11;0.2096;E.coli;M33;Leche
11;0.2103;E.coli;M33;Leche
11;0.2088;E.coli;M33;Leche
11;0.1598;E.coli;M34;Leche
11;0.1641;E.coli;M34;Leche
11;0.1617;E.coli;M34;Leche
12;0.1557;E.coli;M1;Heces
12;0.1567;E.coli;M1;Heces
12;0.1983;E.coli;M1;Heces
12;0.1442;E.coli;M2;Heces
12;0.1417;E.coli;M2;Heces
12;0.1923;E.coli;M2;Heces
12;0.1492;E.coli;M3;Heces
12;0.1536;E.coli;M3;Heces
12;0.1831;E.coli;M3;Heces
12;0.1507;E.coli;M4;Heces
12;0.1471;E.coli;M4;Heces
12;0.1603;E.coli;M4;Heces
12;0.1557;E.coli;M5;Leche
12;0.1482;E.coli;M5;Leche
12;0.1641;E.coli;M5;Leche
12;0.1557;E.coli;M6;Leche
12;0.1448;E.coli;M6;Leche
12;0.1534;E.coli;M6;Leche
12;0.1733;E.coli;M7;Heces
12;0.1634;E.coli;M7;Heces
12;0.1781;E.coli;M7;Heces
12;0.1591;E.coli;M8;Leche
12;0.1446;E.coli;M8;Leche
12;0.2235;E.coli;M8;Leche
12;0.1714;E.coli;M9;Heces
12;0.1689;E.coli;M9;Heces
12;0.3519;E.coli;M9;Heces
12;0.1644;E.coli;M10;Heces
12;0.164;E.coli;M10;Heces
12;0.2907;E.coli;M10;Heces
12;0.18;E.coli;M11;Leche
12;0.1749;E.coli;M11;Leche
12;0.1979;E.coli;M11;Leche
12;0.1862;E.coli;M12;Leche
12;0.1819;E.coli;M12;Leche
12;0.1745;E.coli;M12;Leche
12;0.2419;E.coli;M13;Heces
12;0.2296;E.coli;M13;Heces
12;0.2378;E.coli;M13;Heces
12;0.1682;E.coli;M14;Heces
12;0.1631;E.coli;M14;Heces
12;0.3222;E.coli;M14;Heces
12;0.1236;E.coli;M15;Leche
12;0.1194;E.coli;M15;Leche
12;0.3087;E.coli;M15;Leche
12;0.1809;E.coli;M16;Heces
12;0.1848;E.coli;M16;Heces
12;0.1913;E.coli;M16;Heces
12;0.1794;E.coli;M17;Heces
12;0.1801;E.coli;M17;Heces
12;0.2478;E.coli;M17;Heces
12;0.1629;E.coli;M18;Heces
12;0.1681;E.coli;M18;Heces
12;0.1547;E.coli;M18;Heces
12;0.1714;E.coli;M19;Heces
12;0.1721;E.coli;M19;Heces
12;0.3299;E.coli;M19;Heces
12;0.1718;E.coli;M20;Heces
12;0.1718;E.coli;M20;Heces
12;0.1649;E.coli;M20;Heces
12;0.1775;E.coli;M21;Leche
12;0.1826;E.coli;M21;Leche
12;0.1861;E.coli;M21;Leche
12;0.6697;E.coli;M22;Heces
12;0.4877;E.coli;M22;Heces
12;0.6972;E.coli;M22;Heces
12;0.1851;E.coli;M23;Leche
12;0.4877;E.coli;M23;Leche
12;0.7392;E.coli;M23;Leche
12;0.2426;E.coli;M24;Leche
12;0.2427;E.coli;M24;Leche
12;0.2448;E.coli;M24;Leche
12;0.1171;E.coli;M25;Heces
12;0.1238;E.coli;M25;Heces
12;0.1222;E.coli;M25;Heces
12;0.1275;E.coli;M26;Heces
12;0.1279;E.coli;M26;Heces
12;0.132;E.coli;M26;Heces
12;0.1235;E.coli;M27;Leche
12;0.1254;E.coli;M27;Leche
12;0.124;E.coli;M27;Leche
12;0.1347;E.coli;M28;Leche
12;0.1219;E.coli;M28;Leche
12;0.123;E.coli;M28;Leche
12;0.1729;E.coli;M29;Heces
12;0.1785;E.coli;M29;Heces
12;0.1804;E.coli;M29;Heces
12;0.183;E.coli;M30;Leche
12;0.1923;E.coli;M30;Leche
12;0.1991;E.coli;M30;Leche
12;0.1567;E.coli;M31;Heces
12;0.166;E.coli;M31;Heces
12;0.1578;E.coli;M31;Heces
12;0.1614;E.coli;M32;Leche
12;0.1602;E.coli;M32;Leche
12;0.1484;E.coli;M32;Leche
12;0.2119;E.coli;M33;Leche
12;0.2115;E.coli;M33;Leche
12;0.2095;E.coli;M33;Leche
12;0.1602;E.coli;M34;Leche
12;0.1667;E.coli;M34;Leche
12;0.1636;E.coli;M34;Leche
13;0.1551;E.coli;M1;Heces
13;0.1564;E.coli;M1;Heces
13;0.2044;E.coli;M1;Heces
13;0.1461;E.coli;M2;Heces
13;0.141;E.coli;M2;Heces
13;0.1963;E.coli;M2;Heces
13;0.1496;E.coli;M3;Heces
13;0.1541;E.coli;M3;Heces
13;0.1827;E.coli;M3;Heces
13;0.1513;E.coli;M4;Heces
13;0.1473;E.coli;M4;Heces
13;0.1608;E.coli;M4;Heces
13;0.156;E.coli;M5;Leche
13;0.1493;E.coli;M5;Leche
13;0.1653;E.coli;M5;Leche
13;0.1561;E.coli;M6;Leche
13;0.1454;E.coli;M6;Leche
13;0.156;E.coli;M6;Leche
13;0.1734;E.coli;M7;Heces
13;0.1633;E.coli;M7;Heces
13;0.181;E.coli;M7;Heces
13;0.1626;E.coli;M8;Leche
13;0.1448;E.coli;M8;Leche
13;0.2242;E.coli;M8;Leche
13;0.1745;E.coli;M9;Heces
13;0.1691;E.coli;M9;Heces
13;0.3615;E.coli;M9;Heces
13;0.165;E.coli;M10;Heces
13;0.1643;E.coli;M10;Heces
13;0.2978;E.coli;M10;Heces
13;0.1813;E.coli;M11;Leche
13;0.1758;E.coli;M11;Leche
13;0.202;E.coli;M11;Leche
13;0.1861;E.coli;M12;Leche
13;0.1814;E.coli;M12;Leche
